time_arrival,time_departure,created_at,schedule_id,station_route_id,updated_at,description,direction
15:12:00,15:13:00,2025-07-21 11:39:49.43906,778,8,2025-07-21 11:39:49.43906,Chuyến về lúc 15:00 - Trạm,backward
15:10:00,15:11:00,2025-07-21 11:39:49.863593,779,9,2025-07-21 11:39:49.863593,Chuyến về lúc 15:00 - Trạm,backward
15:08:00,15:09:00,2025-07-21 11:39:50.379002,780,10,2025-07-21 11:39:50.379002,Chuyến về lúc 15:00 - Trạm,backward
15:06:00,15:07:00,2025-07-21 11:39:51.180915,781,11,2025-07-21 11:39:51.180915,Chuyến về lúc 15:00 - Trạm,backward
15:04:00,15:05:00,2025-07-21 11:39:51.794121,782,12,2025-07-21 11:39:51.794121,Chuyến về lúc 15:00 - Trạm,backward
15:02:00,15:03:00,2025-07-21 11:39:52.204664,783,13,2025-07-21 11:39:52.204664,Chuyến về lúc 15:00 - Trạm,backward
15:00:00,15:01:00,2025-07-21 11:39:53.161945,784,14,2025-07-21 11:39:53.161945,Chuyến về lúc 15:00 - Trạm,backward
15:56:00,15:57:00,2025-07-21 11:39:53.755929,785,1,2025-07-21 11:39:53.755929,Chuyến về lúc 15:30 - Trạm,backward
15:54:00,15:55:00,2025-07-21 11:39:54.365857,786,2,2025-07-21 11:39:54.365857,Chuyến về lúc 15:30 - Trạm,backward
15:52:00,15:53:00,2025-07-21 11:39:54.967716,787,3,2025-07-21 11:39:54.967716,Chuyến về lúc 15:30 - Trạm,backward
15:50:00,15:51:00,2025-07-21 11:39:55.377124,788,4,2025-07-21 11:39:55.377124,Chuyến về lúc 15:30 - Trạm,backward
15:48:00,15:49:00,2025-07-21 11:39:55.899122,789,5,2025-07-21 11:39:55.899122,Chuyến về lúc 15:30 - Trạm,backward
15:46:00,15:47:00,2025-07-21 11:39:56.640797,790,6,2025-07-21 11:39:56.640797,Chuyến về lúc 15:30 - Trạm,backward
15:44:00,15:45:00,2025-07-21 11:39:57.452761,791,7,2025-07-21 11:39:57.452761,Chuyến về lúc 15:30 - Trạm,backward
15:42:00,15:43:00,2025-07-21 11:39:58.544729,792,8,2025-07-21 11:39:58.544729,Chuyến về lúc 15:30 - Trạm,backward
15:40:00,15:41:00,2025-07-21 11:39:59.26334,793,9,2025-07-21 11:39:59.26334,Chuyến về lúc 15:30 - Trạm,backward
15:38:00,15:39:00,2025-07-21 11:39:59.994564,794,10,2025-07-21 11:39:59.994564,Chuyến về lúc 15:30 - Trạm,backward
15:36:00,15:37:00,2025-07-21 11:40:00.393467,795,11,2025-07-21 11:40:00.393467,Chuyến về lúc 15:30 - Trạm,backward
15:34:00,15:35:00,2025-07-21 11:40:01.247504,796,12,2025-07-21 11:40:01.247504,Chuyến về lúc 15:30 - Trạm,backward
15:32:00,15:33:00,2025-07-21 11:40:01.8539,797,13,2025-07-21 11:40:01.8539,Chuyến về lúc 15:30 - Trạm,backward
15:30:00,15:31:00,2025-07-21 11:40:02.137394,798,14,2025-07-21 11:40:02.137394,Chuyến về lúc 15:30 - Trạm,backward
16:26:00,16:27:00,2025-07-21 11:40:02.540996,799,1,2025-07-21 11:40:02.540996,Chuyến về lúc 16:00 - Trạm,backward
16:24:00,16:25:00,2025-07-21 11:40:02.786855,800,2,2025-07-21 11:40:02.786855,Chuyến về lúc 16:00 - Trạm,backward
16:22:00,16:23:00,2025-07-21 11:40:03.29427,801,3,2025-07-21 11:40:03.29427,Chuyến về lúc 16:00 - Trạm,backward
16:20:00,16:21:00,2025-07-21 11:40:04.185586,802,4,2025-07-21 11:40:04.185586,Chuyến về lúc 16:00 - Trạm,backward
16:18:00,16:19:00,2025-07-21 11:40:05.216054,803,5,2025-07-21 11:40:05.216054,Chuyến về lúc 16:00 - Trạm,backward
16:16:00,16:17:00,2025-07-21 11:40:06.765174,804,6,2025-07-21 11:40:06.765174,Chuyến về lúc 16:00 - Trạm,backward
16:14:00,16:15:00,2025-07-21 11:40:07.681528,805,7,2025-07-21 11:40:07.681528,Chuyến về lúc 16:00 - Trạm,backward
16:12:00,16:13:00,2025-07-21 11:40:08.281292,806,8,2025-07-21 11:40:08.281292,Chuyến về lúc 16:00 - Trạm,backward
16:10:00,16:11:00,2025-07-21 11:40:09.096302,807,9,2025-07-21 11:40:09.096302,Chuyến về lúc 16:00 - Trạm,backward
16:08:00,16:09:00,2025-07-21 11:40:09.604227,808,10,2025-07-21 11:40:09.604227,Chuyến về lúc 16:00 - Trạm,backward
16:06:00,16:07:00,2025-07-21 11:40:09.905806,809,11,2025-07-21 11:40:09.905806,Chuyến về lúc 16:00 - Trạm,backward
16:04:00,16:05:00,2025-07-21 11:40:10.173013,810,12,2025-07-21 11:40:10.173013,Chuyến về lúc 16:00 - Trạm,backward
16:02:00,16:03:00,2025-07-21 11:40:10.66057,811,13,2025-07-21 11:40:10.66057,Chuyến về lúc 16:00 - Trạm,backward
16:00:00,16:01:00,2025-07-21 11:40:10.931841,812,14,2025-07-21 11:40:10.931841,Chuyến về lúc 16:00 - Trạm,backward
16:56:00,16:57:00,2025-07-21 11:40:11.344655,813,1,2025-07-21 11:40:11.344655,Chuyến về lúc 16:30 - Trạm,backward
16:54:00,16:55:00,2025-07-21 11:40:12.214631,814,2,2025-07-21 11:40:12.214631,Chuyến về lúc 16:30 - Trạm,backward
16:52:00,16:53:00,2025-07-21 11:40:12.894742,815,3,2025-07-21 11:40:12.894742,Chuyến về lúc 16:30 - Trạm,backward
16:50:00,16:51:00,2025-07-21 11:40:13.70715,816,4,2025-07-21 11:40:13.70715,Chuyến về lúc 16:30 - Trạm,backward
16:48:00,16:49:00,2025-07-21 11:40:14.10759,817,5,2025-07-21 11:40:14.10759,Chuyến về lúc 16:30 - Trạm,backward
16:46:00,16:47:00,2025-07-21 11:40:14.743891,818,6,2025-07-21 11:40:14.743891,Chuyến về lúc 16:30 - Trạm,backward
16:44:00,16:45:00,2025-07-21 11:40:15.441752,819,7,2025-07-21 11:40:15.441752,Chuyến về lúc 16:30 - Trạm,backward
16:42:00,16:43:00,2025-07-21 11:40:15.974002,820,8,2025-07-21 11:40:15.974002,Chuyến về lúc 16:30 - Trạm,backward
16:40:00,16:41:00,2025-07-21 11:40:16.795273,821,9,2025-07-21 11:40:16.795273,Chuyến về lúc 16:30 - Trạm,backward
16:38:00,16:39:00,2025-07-21 11:40:17.701672,822,10,2025-07-21 11:40:17.701672,Chuyến về lúc 16:30 - Trạm,backward
16:36:00,16:37:00,2025-07-21 11:40:18.442095,823,11,2025-07-21 11:40:18.442095,Chuyến về lúc 16:30 - Trạm,backward
16:34:00,16:35:00,2025-07-21 11:40:18.938372,824,12,2025-07-21 11:40:18.938372,Chuyến về lúc 16:30 - Trạm,backward
16:32:00,16:33:00,2025-07-21 11:40:19.344212,825,13,2025-07-21 11:40:19.344212,Chuyến về lúc 16:30 - Trạm,backward
16:30:00,16:31:00,2025-07-21 11:40:19.676848,826,14,2025-07-21 11:40:19.676848,Chuyến về lúc 16:30 - Trạm,backward
17:26:00,17:27:00,2025-07-21 11:40:20.057027,827,1,2025-07-21 11:40:20.057027,Chuyến về lúc 17:00 - Trạm,backward
17:24:00,17:25:00,2025-07-21 11:40:20.562798,828,2,2025-07-21 11:40:20.562798,Chuyến về lúc 17:00 - Trạm,backward
17:22:00,17:23:00,2025-07-21 11:40:21.071625,829,3,2025-07-21 11:40:21.071625,Chuyến về lúc 17:00 - Trạm,backward
17:20:00,17:21:00,2025-07-21 11:40:21.587045,830,4,2025-07-21 11:40:21.587045,Chuyến về lúc 17:00 - Trạm,backward
17:18:00,17:19:00,2025-07-21 11:40:22.407026,831,5,2025-07-21 11:40:22.407026,Chuyến về lúc 17:00 - Trạm,backward
17:16:00,17:17:00,2025-07-21 11:40:23.032333,832,6,2025-07-21 11:40:23.032333,Chuyến về lúc 17:00 - Trạm,backward
17:14:00,17:15:00,2025-07-21 11:40:23.444999,833,7,2025-07-21 11:40:23.444999,Chuyến về lúc 17:00 - Trạm,backward
17:12:00,17:13:00,2025-07-21 11:40:24.278438,834,8,2025-07-21 11:40:24.278438,Chuyến về lúc 17:00 - Trạm,backward
17:10:00,17:11:00,2025-07-21 11:40:25.507412,835,9,2025-07-21 11:40:25.507412,Chuyến về lúc 17:00 - Trạm,backward
17:08:00,17:09:00,2025-07-21 11:40:25.948171,836,10,2025-07-21 11:40:25.948171,Chuyến về lúc 17:00 - Trạm,backward
17:06:00,17:07:00,2025-07-21 11:40:26.507647,837,11,2025-07-21 11:40:26.507647,Chuyến về lúc 17:00 - Trạm,backward
17:04:00,17:05:00,2025-07-21 11:40:27.24541,838,12,2025-07-21 11:40:27.24541,Chuyến về lúc 17:00 - Trạm,backward
17:02:00,17:03:00,2025-07-21 11:40:27.631484,839,13,2025-07-21 11:40:27.631484,Chuyến về lúc 17:00 - Trạm,backward
17:00:00,17:01:00,2025-07-21 11:40:28.148076,840,14,2025-07-21 11:40:28.148076,Chuyến về lúc 17:00 - Trạm,backward
17:56:00,17:57:00,2025-07-21 11:40:28.548411,841,1,2025-07-21 11:40:28.548411,Chuyến về lúc 17:30 - Trạm,backward
17:54:00,17:55:00,2025-07-21 11:40:29.188161,842,2,2025-07-21 11:40:29.188161,Chuyến về lúc 17:30 - Trạm,backward
17:52:00,17:53:00,2025-07-21 11:40:29.51369,843,3,2025-07-21 11:40:29.51369,Chuyến về lúc 17:30 - Trạm,backward
17:50:00,17:51:00,2025-07-21 11:40:29.830066,844,4,2025-07-21 11:40:29.830066,Chuyến về lúc 17:30 - Trạm,backward
17:48:00,17:49:00,2025-07-21 11:40:30.123684,845,5,2025-07-21 11:40:30.123684,Chuyến về lúc 17:30 - Trạm,backward
17:46:00,17:47:00,2025-07-21 11:40:30.49307,846,6,2025-07-21 11:40:30.49307,Chuyến về lúc 17:30 - Trạm,backward
17:44:00,17:45:00,2025-07-21 11:40:30.924404,847,7,2025-07-21 11:40:30.924404,Chuyến về lúc 17:30 - Trạm,backward
17:42:00,17:43:00,2025-07-21 11:40:31.316558,848,8,2025-07-21 11:40:31.316558,Chuyến về lúc 17:30 - Trạm,backward
17:40:00,17:41:00,2025-07-21 11:40:31.734637,849,9,2025-07-21 11:40:31.734637,Chuyến về lúc 17:30 - Trạm,backward
17:38:00,17:39:00,2025-07-21 11:40:32.178673,850,10,2025-07-21 11:40:32.178673,Chuyến về lúc 17:30 - Trạm,backward
17:36:00,17:37:00,2025-07-21 11:40:32.553554,851,11,2025-07-21 11:40:32.553554,Chuyến về lúc 17:30 - Trạm,backward
17:34:00,17:35:00,2025-07-21 11:40:33.05363,852,12,2025-07-21 11:40:33.05363,Chuyến về lúc 17:30 - Trạm,backward
17:32:00,17:33:00,2025-07-21 11:40:33.409238,853,13,2025-07-21 11:40:33.409238,Chuyến về lúc 17:30 - Trạm,backward
17:30:00,17:31:00,2025-07-21 11:40:33.764625,854,14,2025-07-21 11:40:33.764625,Chuyến về lúc 17:30 - Trạm,backward
18:26:00,18:27:00,2025-07-21 11:40:34.599067,855,1,2025-07-21 11:40:34.599067,Chuyến về lúc 18:00 - Trạm,backward
18:24:00,18:25:00,2025-07-21 11:40:35.250735,856,2,2025-07-21 11:40:35.250735,Chuyến về lúc 18:00 - Trạm,backward
18:22:00,18:23:00,2025-07-21 11:40:35.92344,857,3,2025-07-21 11:40:35.92344,Chuyến về lúc 18:00 - Trạm,backward
18:20:00,18:21:00,2025-07-21 11:40:36.162867,858,4,2025-07-21 11:40:36.162867,Chuyến về lúc 18:00 - Trạm,backward
18:18:00,18:19:00,2025-07-21 11:40:36.389421,859,5,2025-07-21 11:40:36.389421,Chuyến về lúc 18:00 - Trạm,backward
18:16:00,18:17:00,2025-07-21 11:40:36.775378,860,6,2025-07-21 11:40:36.775378,Chuyến về lúc 18:00 - Trạm,backward
18:14:00,18:15:00,2025-07-21 11:40:37.19072,861,7,2025-07-21 11:40:37.19072,Chuyến về lúc 18:00 - Trạm,backward
18:12:00,18:13:00,2025-07-21 11:40:37.675717,862,8,2025-07-21 11:40:37.675717,Chuyến về lúc 18:00 - Trạm,backward
18:10:00,18:11:00,2025-07-21 11:40:38.074316,863,9,2025-07-21 11:40:38.074316,Chuyến về lúc 18:00 - Trạm,backward
18:08:00,18:09:00,2025-07-21 11:40:38.379113,864,10,2025-07-21 11:40:38.379113,Chuyến về lúc 18:00 - Trạm,backward
18:06:00,18:07:00,2025-07-21 11:40:38.739383,865,11,2025-07-21 11:40:38.739383,Chuyến về lúc 18:00 - Trạm,backward
18:04:00,18:05:00,2025-07-21 11:40:39.049022,866,12,2025-07-21 11:40:39.049022,Chuyến về lúc 18:00 - Trạm,backward
18:02:00,18:03:00,2025-07-21 11:40:39.609078,867,13,2025-07-21 11:40:39.609078,Chuyến về lúc 18:00 - Trạm,backward
18:00:00,18:01:00,2025-07-21 11:40:40.231735,868,14,2025-07-21 11:40:40.231735,Chuyến về lúc 18:00 - Trạm,backward
18:56:00,18:57:00,2025-07-21 11:40:40.527964,869,1,2025-07-21 11:40:40.527964,Chuyến về lúc 18:30 - Trạm,backward
18:54:00,18:55:00,2025-07-21 11:40:40.732942,870,2,2025-07-21 11:40:40.732942,Chuyến về lúc 18:30 - Trạm,backward
18:52:00,18:53:00,2025-07-21 11:40:41.158158,871,3,2025-07-21 11:40:41.158158,Chuyến về lúc 18:30 - Trạm,backward
18:50:00,18:51:00,2025-07-21 11:40:41.456244,872,4,2025-07-21 11:40:41.456244,Chuyến về lúc 18:30 - Trạm,backward
18:48:00,18:49:00,2025-07-21 11:40:41.972061,873,5,2025-07-21 11:40:41.972061,Chuyến về lúc 18:30 - Trạm,backward
18:46:00,18:47:00,2025-07-21 11:40:42.590882,874,6,2025-07-21 11:40:42.590882,Chuyến về lúc 18:30 - Trạm,backward
18:44:00,18:45:00,2025-07-21 11:40:43.396541,875,7,2025-07-21 11:40:43.396541,Chuyến về lúc 18:30 - Trạm,backward
18:42:00,18:43:00,2025-07-21 11:40:43.821819,876,8,2025-07-21 11:40:43.821819,Chuyến về lúc 18:30 - Trạm,backward
18:40:00,18:41:00,2025-07-21 11:40:44.434323,877,9,2025-07-21 11:40:44.434323,Chuyến về lúc 18:30 - Trạm,backward
18:38:00,18:39:00,2025-07-21 11:40:45.093271,878,10,2025-07-21 11:40:45.093271,Chuyến về lúc 18:30 - Trạm,backward
18:36:00,18:37:00,2025-07-21 11:40:45.383403,879,11,2025-07-21 11:40:45.383403,Chuyến về lúc 18:30 - Trạm,backward
18:34:00,18:35:00,2025-07-21 11:40:45.606658,880,12,2025-07-21 11:40:45.606658,Chuyến về lúc 18:30 - Trạm,backward
18:32:00,18:33:00,2025-07-21 11:40:46.062869,881,13,2025-07-21 11:40:46.062869,Chuyến về lúc 18:30 - Trạm,backward
18:30:00,18:31:00,2025-07-21 11:40:46.574103,882,14,2025-07-21 11:40:46.574103,Chuyến về lúc 18:30 - Trạm,backward
19:26:00,19:27:00,2025-07-21 11:40:47.210347,883,1,2025-07-21 11:40:47.210347,Chuyến về lúc 19:00 - Trạm,backward
19:24:00,19:25:00,2025-07-21 11:40:47.508062,884,2,2025-07-21 11:40:47.508062,Chuyến về lúc 19:00 - Trạm,backward
19:22:00,19:23:00,2025-07-21 11:40:47.809216,885,3,2025-07-21 11:40:47.809216,Chuyến về lúc 19:00 - Trạm,backward
19:20:00,19:21:00,2025-07-21 11:40:48.051879,886,4,2025-07-21 11:40:48.051879,Chuyến về lúc 19:00 - Trạm,backward
19:18:00,19:19:00,2025-07-21 11:40:48.325278,887,5,2025-07-21 11:40:48.325278,Chuyến về lúc 19:00 - Trạm,backward
19:16:00,19:17:00,2025-07-21 11:40:48.619077,888,6,2025-07-21 11:40:48.619077,Chuyến về lúc 19:00 - Trạm,backward
19:14:00,19:15:00,2025-07-21 11:40:48.828873,889,7,2025-07-21 11:40:48.828873,Chuyến về lúc 19:00 - Trạm,backward
19:12:00,19:13:00,2025-07-21 11:40:49.544286,890,8,2025-07-21 11:40:49.544286,Chuyến về lúc 19:00 - Trạm,backward
19:10:00,19:11:00,2025-07-21 11:40:50.006928,891,9,2025-07-21 11:40:50.006928,Chuyến về lúc 19:00 - Trạm,backward
19:08:00,19:09:00,2025-07-21 11:40:50.312,892,10,2025-07-21 11:40:50.312,Chuyến về lúc 19:00 - Trạm,backward
19:06:00,19:07:00,2025-07-21 11:40:50.596973,893,11,2025-07-21 11:40:50.596973,Chuyến về lúc 19:00 - Trạm,backward
19:04:00,19:05:00,2025-07-21 11:40:51.1316,894,12,2025-07-21 11:40:51.1316,Chuyến về lúc 19:00 - Trạm,backward
19:02:00,19:03:00,2025-07-21 11:40:51.436136,895,13,2025-07-21 11:40:51.436136,Chuyến về lúc 19:00 - Trạm,backward
19:00:00,19:01:00,2025-07-21 11:40:51.698664,896,14,2025-07-21 11:40:51.698664,Chuyến về lúc 19:00 - Trạm,backward
19:56:00,19:57:00,2025-07-21 11:40:52.209614,897,1,2025-07-21 11:40:52.209614,Chuyến về lúc 19:30 - Trạm,backward
19:54:00,19:55:00,2025-07-21 11:40:52.655856,898,2,2025-07-21 11:40:52.655856,Chuyến về lúc 19:30 - Trạm,backward
19:52:00,19:53:00,2025-07-21 11:40:53.532839,899,3,2025-07-21 11:40:53.532839,Chuyến về lúc 19:30 - Trạm,backward
19:50:00,19:51:00,2025-07-21 11:40:53.750345,900,4,2025-07-21 11:40:53.750345,Chuyến về lúc 19:30 - Trạm,backward
19:48:00,19:49:00,2025-07-21 11:40:53.991511,901,5,2025-07-21 11:40:53.991511,Chuyến về lúc 19:30 - Trạm,backward
19:46:00,19:47:00,2025-07-21 11:40:54.277851,902,6,2025-07-21 11:40:54.277851,Chuyến về lúc 19:30 - Trạm,backward
19:44:00,19:45:00,2025-07-21 11:40:54.569644,903,7,2025-07-21 11:40:54.569644,Chuyến về lúc 19:30 - Trạm,backward
19:42:00,19:43:00,2025-07-21 11:40:54.920742,904,8,2025-07-21 11:40:54.920742,Chuyến về lúc 19:30 - Trạm,backward
19:40:00,19:41:00,2025-07-21 11:40:55.18068,905,9,2025-07-21 11:40:55.18068,Chuyến về lúc 19:30 - Trạm,backward
19:38:00,19:39:00,2025-07-21 11:40:55.423568,906,10,2025-07-21 11:40:55.423568,Chuyến về lúc 19:30 - Trạm,backward
19:36:00,19:37:00,2025-07-21 11:40:55.684233,907,11,2025-07-21 11:40:55.684233,Chuyến về lúc 19:30 - Trạm,backward
19:34:00,19:35:00,2025-07-21 11:40:56.045518,908,12,2025-07-21 11:40:56.045518,Chuyến về lúc 19:30 - Trạm,backward
19:32:00,19:33:00,2025-07-21 11:40:56.508376,909,13,2025-07-21 11:40:56.508376,Chuyến về lúc 19:30 - Trạm,backward
19:30:00,19:31:00,2025-07-21 11:40:56.913377,910,14,2025-07-21 11:40:56.913377,Chuyến về lúc 19:30 - Trạm,backward
20:26:00,20:27:00,2025-07-21 11:40:57.529885,911,1,2025-07-21 11:40:57.529885,Chuyến về lúc 20:00 - Trạm,backward
20:24:00,20:25:00,2025-07-21 11:40:57.767506,912,2,2025-07-21 11:40:57.767506,Chuyến về lúc 20:00 - Trạm,backward
20:22:00,20:23:00,2025-07-21 11:40:58.287973,913,3,2025-07-21 11:40:58.287973,Chuyến về lúc 20:00 - Trạm,backward
20:20:00,20:21:00,2025-07-21 11:40:58.76443,914,4,2025-07-21 11:40:58.76443,Chuyến về lúc 20:00 - Trạm,backward
20:18:00,20:19:00,2025-07-21 11:40:59.767366,915,5,2025-07-21 11:40:59.767366,Chuyến về lúc 20:00 - Trạm,backward
20:16:00,20:17:00,2025-07-21 11:41:00.973222,916,6,2025-07-21 11:41:00.973222,Chuyến về lúc 20:00 - Trạm,backward
20:14:00,20:15:00,2025-07-21 11:41:01.917951,917,7,2025-07-21 11:41:01.917951,Chuyến về lúc 20:00 - Trạm,backward
20:12:00,20:13:00,2025-07-21 11:41:02.530371,918,8,2025-07-21 11:41:02.530371,Chuyến về lúc 20:00 - Trạm,backward
